name,place,lon,lat,elevation_m,at_risk
Bushi,islet,73.5065595,3.9767559,0.0,True
Alimatha,islet,73.498015,3.5937328,0.0,True
Furanafushi,islet,73.5445723,4.2497111,0.0,True
ތޮއްޑޫ,island,72.9590674,4.4368285,0.0,True
Kanifinolhu,islet,73.6077099,4.3435668,0.0,True
Giraavaru Falhu,islet,73.4128253,4.2004017,0.0,True
Velifaru,islet,73.4863292,4.7304883,0.0,True
Innafushi,islet,72.8792157,4.8776673,0.0,True
Villingilimathidhahuraa,islet,73.663775,4.3774338,0.0,True
Huruelhi Island,islet,72.7195405,3.5442926,0.0,True
Kagi Maldives Spa Island,islet,73.5009103,4.6769902,0.0,True
ފެންފުށި,islet,72.7834777,3.4892974,0.0,True
Nika Island,islet,72.7671702,4.1811668,0.0,True
Lankanfushi,islet,73.5581382,4.2951555,0.0,True
Vaagali,islet,73.3559257,3.9489793,0.0,True
Ruhhurihuraa,islet,73.499883,3.3612075,0.0,True
Kuda Huraa,islet,73.5973776,4.32821,0.0,True
Machchafushi,islet,72.883316,3.593778,0.0,True
Didhoofinolhu,islet,72.8966848,3.49838,0.0,True
Ariadhoo,islet,72.8550707,3.4752745,0.0,True
ރަސްދޫ,islet,72.9916915,4.263147,0.0,True
Thanburudhoo,islet,73.5841115,4.3159721,0.0,True
ފީއަލި,islet,73.001514,3.2700001,0.0,True
Feydoofinolu,islet,73.48447,4.2129867,0.0,True
Vilimale',island,73.4853531,4.1735031,8.0,False
Medhufinolhu,islet,73.4583894,3.8651945,0.0,True
ތުލުސްދޫ,islet,73.647335,4.3733383,0.0,True
Angaga Island Resort,islet,72.8218903,3.6521648,0.0,True
ކެޔޮދޫ,islet,73.5502786,3.4621039,0.0,True
Vilamendhoo Island Resort & Spa,islet,72.9587872,3.6338083,0.0,True
Unnamed settlement,islet,73.0101004,4.2930394,0.0,True
Velassaru,islet,73.4368952,4.1213701,0.0,True
Unnamed settlement,islet,73.537008,4.2493604,0.0,True
Naibukaloabodufushi,islet,73.0239524,2.7667128,0.0,True
Dhoores,islet,72.8837672,2.9174997,0.0,True
ރިނބުދޫ,islet,72.8953632,2.9245002,0.0,True
Aloofushi,islet,72.9594787,2.933061,0.0,True
Kanneiyfaru,islet,73.0271409,2.9239485,0.0,True
Holhurahaa,islet,73.5391805,2.0685304,0.0,True
ބަނޑިދޫ,islet,72.9904684,2.9368279,0.0,True
Baglioni Resort Maldives,islet,72.9145572,2.9475873,0.0,True
ތިމަރަފުށި,island,73.1489306,2.2093312,0.0,True
މީދޫ,islet,73.0064059,2.9983962,0.0,True
Unnamed settlement,islet,73.5361418,2.0715521,0.0,True
Gaathurehaa,islet,73.0154531,2.1685731,0.0,True
ހުޅުދެލި,islet,72.8466867,2.8583767,0.0,True
އިސްދޫ,island,73.5684563,2.1190979,0.0,True
Unnamed settlement,islet,72.9825745,2.706636,0.0,True
Unnamed settlement,islet,73.2782534,1.8175152,0.0,True
Hulhiyanfushi,islet,73.2188981,2.2596601,0.0,True
ގާދިއްފުށި,islet,73.2125675,2.2529952,0.0,True
Elaa,islet,73.0791862,2.1723748,0.0,True
Faés,islet,73.2952969,1.8014451,0.0,True
Mandoo,islet,73.5339236,2.0111877,0.0,True
Vadinolhu,islet,73.3589136,2.0177249,0.0,True
Bokaifushi,islet,73.5349092,1.9989523,0.0,True
މުލައް,islet,73.5841936,2.9463365,0.0,True
Munyafushi,islet,73.3092932,1.9892643,0.0,True
Fenboahuraa,islet,73.5368269,2.0609333,0.0,True
މާއެނބޫދޫ,islet,72.9634196,2.6957411,0.0,True
ކަޅައިދޫ,islet,73.5375045,1.9886782,0.0,True
ގަން,island,73.5365663,1.9067854,0.0,True
Gaadhoo,island,73.4520212,1.8214298,0.0,True
Usfushi,islet,73.204922,2.2469676,0.0,True
Kiraidhoo,islet,73.0255822,2.7874592,0.0,True
Dhebaidhoo,islet,73.0255701,2.7939028,0.0,True
Vommuli,islet,72.8661108,2.9113406,0.0,True
Unnamed settlement,islet,73.0255755,2.7907453,0.0,True
Hulhimendhoo,islet,73.3943018,1.8227585,0.0,True
Unnamed settlement,islet,73.0255641,2.797703,0.0,True
Vaanee,islet,73.002831,2.7254258,0.0,True
Vallalhohi,islet,72.8880158,2.7306226,0.0,True
Kandima Maldives,hotel,73.014932,2.7410173,0.0,True
ކިނބިދޫ,islet,73.0674071,2.1695213,0.0,True
Minimasgali,islet,72.8876252,2.7502754,0.0,True
Lhohi,islet,72.9854289,2.9569233,0.0,True
Kurali,islet,73.3719305,2.7803864,0.0,True
Thilabolhufushi,islet,73.0223672,2.7557576,0.0,True
Thinhuraa,islet,73.0250848,2.7801141,0.0,True
Hikandhirahaa,islet,73.5365704,2.0583981,0.0,True
ކޮޅުފުށި,islet,73.4243349,2.7808231,0.0,True
ކުނަހަންދޫ,island,73.3683283,1.7839192,10.0,False
Medhoo,island,73.3818359,1.7861705,0.0,True
Naraka,islet,72.9763115,2.1873625,0.0,True
ވޭވައް,islet,73.5997928,2.956399,0.0,True
Uvadhevifushi,islet,73.5372525,1.9791726,0.0,True
Boduhuraa,islet,73.3534972,1.7811553,0.0,True
މާމެންދޫ,islet,73.3899663,1.8180938,0.0,True
Fushi,islet,73.5323769,2.045795,0.0,True
Niyama Maldives,islet,72.9346115,2.6823174,0.0,True
Medhufushi,islet,73.5753513,2.8863608,0.0,True
Kani,islet,72.9743242,2.1899542,0.0,True
ދަނބިދޫ,island,73.5443758,2.0937724,0.0,True
Thuvaru,islet,73.3794388,2.8983352,0.0,True
Berasdhoo,islet,73.5400497,1.9681175,0.0,True
Kudafushi,islet,73.3317506,1.7885929,0.0,True
ނާލާފުށި,islet,73.5772228,2.8959378,0.0,True
Kandaru,islet,73.5321951,2.0497005,0.0,True
Olhutholhu,islet,73.3520641,1.7879786,0.0,True
ވޭމަންޑޫ,islet,73.0942311,2.185977,0.0,True
Kolafushi,islet,73.2234476,2.263773,0.0,True
Maalhaveli,islet,73.5788951,2.9048917,0.0,True
Kakaahuraa,islet,73.5348722,2.8525116,0.0,True
Lhavaddoo,islet,73.2913119,2.3056043,0.0,True
Olhuveli,islet,73.4047312,1.8169428,0.0,True
Fonidhaani,islet,73.285036,2.3012094,0.0,True
Kalhudheyfushi,islet,73.2762894,2.2952068,0.0,True
Rihaamaafushi,islet,73.2702406,2.2918055,0.0,True
ވަންދޫ,islet,72.9419252,2.2917748,0.0,True
Fenfushi,islet,73.266708,2.289632,0.0,True
މާވަށް,islet,73.242306,1.8853327,0.0,True
Hathifushi,islet,73.2635265,2.2875395,0.0,True
ގުރައިދޫ,islet,73.319439,2.3250489,0.0,True
Fonaddoo,islet,73.1289257,2.1982505,0.0,True
Hakuraahuraa,islet,73.5386013,2.8540041,0.0,True
އޮމަދޫ,islet,73.0238074,2.167771,0.0,True
ކަނޑޫދޫ,island,72.9167825,2.320629,0.0,True
Maalefushi,islet,73.298248,2.3105927,0.0,True
Fenmeerufushi,islet,73.233436,2.2707868,0.0,True
Fushi,islet,72.9693085,2.1932068,0.0,True
Kakolhas,islet,72.9443103,2.3152483,0.0,True
Bodurehaa,islet,73.2263222,2.266142,0.0,True
Enboodhoofushi,islet,72.9285556,2.6771742,0.0,True
Kaaddoo,islet,73.2546423,2.2820692,0.0,True
Kudakaaddoo,islet,73.2595035,2.2853469,0.0,True
Mahakanfushi,islet,73.5409717,1.9586351,0.0,True
Unnamed settlement,islet,73.5322843,2.0431981,0.0,True
Olhudhiyafushi,islet,73.2368091,2.2729237,0.0,True
ހިރިލަންދޫ,islet,72.9326731,2.2696956,0.0,True
ކުޑަހުވަދޫ,island,72.8873629,2.6704889,0.0,True
Gaalee,islet,73.1544497,2.5463486,0.0,True
Unnamed settlement,islet,73.3050722,2.3151975,0.0,True
Kurandhuvaru,islet,73.1759619,2.5392082,0.0,True
ބުރުނީ,islet,73.1060007,2.5587401,0.0,True
Unnamed settlement,islet,73.1569546,2.5490856,0.0,True
Ekuruffushi,islet,73.2292593,2.268116,0.0,True
Gasfinolhu,islet,73.5401152,1.952416,0.0,True
ހިތަދޫ,island,73.3879806,1.7965881,0.0,True
Velavaru,islet,73.0156649,2.9797109,0.0,True
Weligandu,islet,72.9087071,2.3659658,0.0,True
Fahala,island,73.3558087,2.4117585,0.0,True
މުލި,islet,73.5810963,2.9144778,0.0,True
މާބައިދޫ,island,73.5327505,2.0297067,0.0,True
ދިޔަމިގިލި,islet,73.3368918,2.3401478,0.0,True
މަޑިފުށި,islet,73.3544748,2.3572202,0.0,True
Uddhoo,islet,72.9903537,2.970615,0.0,True
Unnamed settlement,islet,73.2324058,2.5149703,0.0,True
Hikandhilohi,islet,73.2265594,2.5203551,0.0,True
Unnamed settlement,islet,72.9874546,2.5313005,0.0,True
Maagulhi,islet,73.1795271,2.5383267,0.0,True
Dhonhanfushi,islet,73.3149293,2.490279,0.0,True
Unnamed settlement,islet,73.3127814,2.4952203,0.0,True
Unnamed settlement,islet,73.1114993,2.1958833,0.0,True
ވިލުފުށި,island,73.308219,2.5027957,0.0,True
Olhugiri,islet,73.2554181,2.5057543,0.0,True
Unnamed settlement,islet,73.0264657,0.3428939,0.0,True
ނަޑެއްލާ,islet,73.0409634,0.2940768,0.0,True
ފިޔޯރީ,islet,73.1366161,0.2211379,0.0,True
Unnamed settlement,islet,73.3361272,0.8853996,0.0,True
Unnamed settlement,islet,73.4366029,0.3349591,0.0,True
Unnamed settlement,islet,73.1240399,0.5413028,0.0,True
Unnamed settlement,islet,73.4985887,0.5058205,0.0,True
Unnamed settlement,islet,73.4166159,0.3021278,0.0,True
Unnamed settlement,islet,73.0685158,0.2736523,0.0,True
Unnamed settlement,islet,73.4864598,0.3209648,0.0,True
Maamutaa,islet,73.407697,0.8465028,0.0,True
Gan,island,73.4356695,0.275081,0.0,True
ހޯނޑެއްދޫ,island,73.0050157,0.4441902,0.0,True
Unnamed settlement,islet,73.3372976,0.288589,0.0,True
ގެމަނަފުށި,islet,73.5685486,0.4422643,0.0,True
Hulhimendhoo,islet,73.4399997,0.7036017,0.0,True
Unnamed settlement,islet,73.4040741,0.2997124,0.0,True
ވާދޫ,island,73.2736968,0.2272477,0.0,True
Maguhdhuvaa,islet,73.3568124,0.2779893,0.0,True
Unnamed settlement,islet,73.497776,0.3810978,0.0,True
Unnamed settlement,islet,73.3804795,0.3196711,0.0,True
Unnamed settlement,islet,73.2423663,0.8494774,0.0,True
Unnamed settlement,islet,73.2077213,0.8467144,0.0,True
Maavarulu,islet,73.5106378,0.3350918,0.0,True
Unnamed settlement,islet,73.3496443,0.8968211,0.0,True
Unnamed settlement,islet,73.2007883,0.2890139,0.0,True
Kunata,islet,73.1546428,0.4627277,0.0,True
ރަތަފަންދޫ,islet,73.1046807,0.2528717,0.0,True
ދެއްވަދޫ,islet,73.2421259,0.5568095,0.0,True
Unnamed settlement,islet,73.4487774,0.3127257,0.0,True
Unnamed settlement,islet,73.0259315,0.3290827,0.0,True
Unnamed settlement,islet,73.2250485,0.7949897,0.0,True
Unnamed settlement,islet,73.1475923,0.5104901,0.0,True
Unnamed settlement,islet,73.2090157,0.8537403,0.0,True
Unnamed settlement,islet,73.3093939,0.6046786,0.0,True
Unnamed settlement,islet,73.2444926,0.8724931,0.0,True
Unnamed settlement,islet,73.3447647,0.6298741,0.0,True
Falhumaafush,islet,73.4384978,0.6718575,0.0,True
ނިލަންދޫ,islet,73.445993,0.6365608,0.0,True
ކޮލަމާފުށި,islet,73.1848998,0.8371951,0.0,True
ފަރެސްމާތޮޑާ,islet,73.187199,0.1990019,0.0,True
Unnamed settlement,islet,73.192208,0.5710253,0.0,True
Maarandhoo,islet,73.0933988,0.5866621,0.0,True
ގައްދޫ,islet,73.4583283,0.290252,0.0,True
Mahaddhoo,islet,73.5137537,0.5843172,0.0,True
Unnamed settlement,islet,73.438735,0.6592046,0.0,True
Unnamed settlement,islet,73.1901187,0.8662709,0.0,True
Amari Havodda Maldives,islet,73.0952911,0.5406883,0.0,True
Unnamed settlement,islet,73.497126,0.3285715,0.0,True
Unnamed settlement,islet,73.0038137,0.4280787,0.0,True
Funamadua,islet,73.1900432,0.5339108,0.0,True
Unnamed settlement,islet,73.3198728,0.3577315,0.0,True
Kudhehulhahddu,islet,72.9974419,0.4543079,0.0,True
Unnamed settlement,islet,73.3462795,0.5406658,0.0,True
Faruhulhudhoo,islet,73.2552126,0.8742822,0.0,True
Dhiyadhoo,islet,73.5550621,0.4763941,0.0,True
Unnamed settlement,islet,73.5349576,0.4519945,0.0,True
ކޮނޑޭ,islet,73.5493327,0.4996133,0.0,True
Unnamed settlement,islet,73.2850655,0.7270343,0.0,True
Rahadhoo,islet,72.9898165,0.4968598,0.0,True
Kaadedhdhoo,island,72.9929236,0.4877038,0.0,True
Unnamed settlement,islet,73.370006,0.3986602,0.0,True
Menthandhoo,islet,73.4867845,0.3264123,0.0,True
Unnamed settlement,islet,73.2163184,0.5188733,0.0,True
ކަނޑުހުޅުދޫ,islet,73.5399259,0.351553,0.0,True
Unnamed settlement,islet,73.2852285,0.7140793,0.0,True
Unnamed settlement,islet,73.4134644,0.3087025,0.0,True
މަޑަވެލި,islet,72.9991486,0.4590172,0.0,True
Unnamed settlement,islet,73.1724141,0.4949848,0.0,True
ވިލިނގިލި,island,73.4346235,0.7560338,0.0,True
Havoddaa,islet,73.0744064,0.5233323,0.0,True
ކައްދޫ އެއަރޕޯޓް,island,73.5208364,1.8609607,0.0,True
Kanuhuraa,islet,73.5057657,5.5326306,0.0,True
ގަން,island,73.1518279,-0.6945065,0.0,True
ހިތަދޫ,island,73.0930517,-0.6156605,0.0,True
Villingili,islet,73.19173,-0.6809082,0.0,True
Sandbank,islet,73.7041974,3.4818863,0.0,True
Rannalhi,islet,73.3578725,3.9033305,0.0,True
މާޅޮސް,islet,72.7190507,3.9863123,0.0,True
Biyadhoo,islet,73.456351,3.9222817,0.0,True
Mulikado,islet,73.215945,-0.6588633,0.0,True
Nalaguraidhoo,island,72.802495,3.4830953,0.0,True
Baros,islet,73.4270792,4.284725,0.0,True
ކުމުންދޫ,island,73.0517479,6.5712624,0.0,True
ފެރިދޫ,islet,72.7254563,4.0510491,0.0,True
Unnamed settlement,islet,72.9484285,3.9985559,0.0,True
މީދޫ,islet,72.9554562,5.4580071,0.0,True
Unnamed settlement,islet,73.1258577,-0.681131,0.0,True
Unnamed settlement,islet,73.123302,-0.677627,0.0,True
Thunburi,islet,73.5402017,2.074897,0.0,True
Hulhiyandhoo,islet,73.5420384,2.0809867,0.0,True
މަހިބަދޫ,islet,72.9689014,3.7572569,0.0,True
Lily Beach Resort & Spa,islet,72.9537251,3.6537041,0.0,True
Dheerondi,islet,73.0871321,-0.5948357,0.0,True
Kudamaahera,islet,73.0889997,-0.5979672,0.0,True
Maahera,islet,73.0900678,-0.5949222,0.0,True
Unnamed settlement,island,73.1121656,-0.6554075,0.0,True
Unnamed settlement,islet,73.6145469,4.3514725,0.0,True
Unnamed settlement,islet,73.6146693,4.3528971,0.0,True
Huraagandu,islet,73.654634,4.3716684,0.0,True
Unnamed settlement,islet,73.3766177,3.8404555,0.0,True
Unnamed settlement,islet,73.1485751,-0.6123031,0.0,True
Fathikedehera gan’du,islet,73.1417416,-0.6151393,0.0,True
Unnamed settlement,islet,73.1476289,-0.6132625,0.0,True
Hermit Crab Island,islet,73.503109,3.968876,0.0,True
Unnamed settlement,islet,73.3915329,0.3680358,0.0,True
ތިނަދޫ,island,72.9986245,0.5325645,0.0,True
Hulhumeedhoo,island,73.229609,-0.5939836,0.0,True
Ismehela Hera,islet,73.2150283,-0.579396,0.0,True
Hikihera,islet,73.2217002,-0.5804269,0.0,True
Herathera,islet,73.2244862,-0.6264944,0.0,True
ފެހެންދޫ,islet,72.9676438,4.8819927,0.0,True
ފުޅަދޫ,islet,72.9318248,4.884655,0.0,True
ގޮއިދޫ,island,73.0002889,4.8709111,0.0,True
Veligandu,islet,73.0116425,4.2985052,0.0,True
Filitheyo,islet,73.0367944,3.2131558,0.0,True
Unnamed settlement,islet,73.5353064,2.0551267,0.0,True
Unnamed settlement,islet,73.5382509,2.0642019,0.0,True
Unnamed settlement,islet,73.2781883,1.8164101,0.0,True
Maakaulhuveli,islet,73.3406791,1.7883084,0.0,True
Bodufenrahaa,islet,73.2796031,1.8171294,0.0,True
Bodumaabulhali,islet,73.2554717,1.849273,0.0,True
Unnamed settlement,islet,73.5366117,2.0650878,0.0,True
Bileitheyrahaa,islet,73.5349631,2.056848,0.0,True
ފުވައްމުލައް,island,73.4258244,-0.2945814,0.0,True
Bandos,islet,73.4914537,4.2693806,0.0,True
Staffarea,locality,72.8219341,3.6525775,0.0,True
B.Kudadhoo,islet,72.9914927,5.029032,0.0,True
Unnamed settlement,islet,72.9057999,5.001359,0.0,True
Jumhooree Maidan,square,73.5111036,4.1791188,7.0,False
ކޫއްޑޫ އެއަރޕޯޓް,island,73.4338179,0.7337101,0.0,True
Dream Island,islet,73.4606783,3.8519668,0.0,True
ފޮނަދޫ,island,73.4988191,1.8358256,0.0,True
ފުނަދޫ,islet,73.5177074,4.1836972,7.0,False
ދިއްގަރު,islet,73.5619305,3.1138411,0.0,True
Lankanfinolhu,islet,73.5541144,4.2858273,0.0,True
Haadhoo,islet,72.9995985,0.4521898,0.0,True
Dhinmana,islet,72.997844,0.4500111,0.0,True
Kannigilla,islet,72.9982305,0.449225,0.0,True
Unnamed settlement,islet,73.0394043,0.2995227,0.0,True
Kudafares,islet,73.3004004,1.7990948,0.0,True
Hadahaa Island,islet,73.4539344,0.505654,0.0,True
Kandahalagala,islet,73.2166718,0.2252894,0.0,True
Unnamed settlement,islet,73.5048766,3.976503,0.0,True
ގުޅި,islet,73.5094121,3.9903538,0.0,True
Unnamed settlement,islet,72.871434,3.4796863,0.0,True
Hiyafushi,islet,72.8718068,3.4791556,0.0,True
ދާންދޫ,islet,73.4609287,0.6209616,0.0,True
Mushimasgali,islet,72.9125189,3.9589068,0.0,True
Unnamed settlement,islet,73.297171,2.3125555,0.0,True
Alifushi,archipelago,72.947372,5.9709406,0.0,True
Hulhudhoo,islet,73.0251257,5.2748769,0.0,True
Maamunagaufinolhu,islet,72.876277,5.3693485,0.0,True
Unnamed settlement,islet,73.3539583,5.7872484,0.0,True
ދިވެހިރާއްޖެ,country,73.2244152,3.7203503,0.0,True
ފެހިގިލި,islet,73.4828597,5.5544952,0.0,True
ދެހުރާއެއްވިރަށް,islet,73.4896671,5.554654,0.0,True
މަސްލެއްގިހުރާ,islet,73.500984,5.5438813,0.0,True
ވެލިގަނޑު,islet,73.4376188,5.5284099,0.0,True
Kudadhoo,islet,73.4336894,5.5030307,0.0,True
މެދާދިހުރާ,islet,73.5030937,5.5410995,0.0,True
Huruvalhi,islet,73.4416664,5.5212171,0.0,True
ގާއެރިފަޅު,islet,73.4035817,5.4851725,0.0,True
ހިންނަވަރު,islet,73.4114982,5.4923924,0.0,True
Alidhoo,islet,73.1521915,6.8490092,0.0,True
Staff Area,yes,73.1517886,6.8495802,0.0,True
Hulhidhoo,islet,73.5323578,3.4933617,0.0,True
Medhudheli,islet,73.3444051,5.6925986,0.0,True
Fahudheli,islet,73.3446816,5.6949851,0.0,True
Cheval Blanc Spa,islet,73.3361006,5.6968577,0.0,True
Cheval Blanc Randheli Private Island,islet,73.3353968,5.6989198,0.0,True
Unnamed settlement,islet,72.9389928,6.7590535,0.0,True
Unnamed settlement,islet,73.0676677,6.0299289,0.0,True
Unnamed settlement,islet,73.0137138,2.1699782,0.0,True
Ekasdhoo,islet,73.2845164,6.0708116,0.0,True
Unnamed settlement,islet,72.9123304,3.9635632,0.0,True
Himithi,islet,72.8185522,3.2565793,0.0,True
ކެލާ,island,73.2155077,6.9518294,0.0,True
Unnamed settlement,islet,73.0416531,5.6394902,0.0,True
Fesdhoo,islet,72.8110179,4.0069069,0.0,True
ތިލަފުށި,island,73.4317698,4.1833727,0.0,True
Hudhuranfushi,islet,73.6179939,4.3509306,0.0,True
Thiladhunmathi,archipelago,73.173666,6.3044703,0.0,True
Faadhippolhu Atoll,archipelago,73.4954506,5.4000218,0.0,True
Southern Maalhosmadulhu Atoll,archipelago,73.0019534,5.1868334,0.0,True
Northern Maalhosmadulu Atoll,archipelago,72.917692,5.6201036,0.0,True
Maamakunudhoo-Atoll,archipelago,72.6312375,6.310275,0.0,True
Ihavandhippolhu Atoll,archipelago,72.8990508,7.0089992,0.0,True
North Malé Atoll,archipelago,73.5324698,4.4363069,0.0,True
South Malé Atoll,archipelago,73.4465593,3.9680647,0.0,True
Huvadhu Atoll,archipelago,73.283332,0.5510963,0.0,True
Addu Atoll,archipelago,73.1582234,-0.6411787,0.0,True
Mulaku Atoll,archipelago,73.5107839,2.9605111,0.0,True
Vattaru Atoll,archipelago,73.4363027,3.2513776,0.0,True
Felidhu Atoll,archipelago,73.5241308,3.4931249,0.0,True
Ari Atoll,archipelago,72.8390764,3.8779712,0.0,True
Rashdoo Atoll,archipelago,72.9737262,4.2954685,0.0,True
Goidhoo,archipelago,72.9290192,4.8504226,0.0,True
ގާފަރު Gaafaru,archipelago,73.4404724,4.750264,0.0,True
Faafu Atoll,archipelago,72.9245853,3.1884067,0.0,True
Dhaalu Atoll,archipelago,72.9263878,2.836239,0.0,True
Laamu Atoll,archipelago,73.4113231,1.9555513,0.0,True
Thaa Atoll,archipelago,73.1282897,2.3618187,0.0,True
Unnamed settlement,islet,73.3950127,4.2181905,0.0,True
Unnamed settlement,islet,73.1896263,0.5316082,0.0,True
Unnamed settlement,island,72.9557178,3.6478712,0.0,True
The Marina at Crossroads Maldives,islet,73.4628634,4.1241559,0.0,True
Unnamed settlement,islet,73.1101646,-0.6309471,0.0,True
Amingiri Resort,islet,73.366763,4.2499534,0.0,True
Unnamed settlement,islet,73.6574668,5.3441735,0.0,True
Hard Rock Hotel Maldives,islet,73.4720415,4.1238158,0.0,True
Unnamed settlement,islet,73.6249265,4.3629903,0.0,True
Unnamed settlement,islet,73.5236898,4.0897684,0.0,True
Maafushi Island,island,73.489666,3.9409948,0.0,True
Rah Falhu B,islet,73.5839236,4.5947442,0.0,True
The Ritz Carlton Maldives Fari Islands,islet,73.5805701,4.6042884,0.0,True
Capella Maldives,islet,73.5704385,4.6138953,0.0,True
Unnamed settlement,islet,73.5325476,4.6708495,0.0,True
Unnamed settlement,islet,73.5446142,4.6654454,0.0,True
"SAii Lagoon Maldives, Curio Collection by Hilton",islet,73.4684011,4.1203418,0.0,True
Unnamed settlement,islet,73.481224,4.1233709,0.0,True
Unnamed settlement,islet,73.4838998,4.1231367,0.0,True
Unnamed settlement,islet,73.492789,4.1220851,0.0,True
Unnamed settlement,islet,73.5034139,4.1216266,0.0,True
Unnamed settlement,islet,73.5144349,4.1211203,0.0,True
Unnamed settlement,islet,73.5162549,4.1232014,0.0,True
Unnamed settlement,islet,73.5182049,4.1204202,0.0,True
Unnamed settlement,islet,73.5037581,3.5785496,0.0,True
Unnamed settlement,islet,73.4654382,4.1224544,0.0,True
Unnamed settlement,islet,72.9163168,5.3626846,0.0,True
Unnamed settlement,islet,72.9177239,5.3625853,0.0,True
Unnamed settlement,islet,73.394311,4.0142394,0.0,True
Unnamed settlement,islet,73.3901155,4.0144124,0.0,True
Unnamed settlement,islet,73.3875188,4.015157,0.0,True
Ithaafushi,islet,73.3835619,4.0143756,0.0,True
Unnamed settlement,islet,73.3831743,4.0119695,0.0,True
Ithaafushi. The private island by a Waldorf Astoria,islet,73.4033898,4.0088336,0.0,True
Unnamed settlement,islet,73.4733827,3.9008761,0.0,True
Unnamed settlement,islet,73.5147894,4.6919856,0.0,True
Unnamed settlement,square,73.520206,4.227548,0.0,True
Kottefaru,islet,73.040964,5.5100205,0.0,True
Unnamed settlement,islet,72.859066,2.8679384,0.0,True
މާމެންދޫ,islet,73.4386912,0.7132393,0.0,True
TUI Blue Romance Island,islet,73.4600774,3.8474381,0.0,True
Unnamed settlement,islet,72.9162307,3.5152914,0.0,True
Unnamed settlement,islet,72.9166331,3.5152488,0.0,True
OBLU SELECT LOBIGILI,islet,73.5011045,4.308009,0.0,True
OBLU XPERIENCE AILAFUSHI,islet,73.5054907,4.3064333,0.0,True
Unnamed settlement,islet,73.0264784,2.8136662,0.0,True
Unnamed settlement,islet,73.0258395,2.8065764,0.0,True
Unnamed settlement,islet,73.0269481,2.8063936,0.0,True
Unnamed settlement,islet,73.0262157,2.8037811,0.0,True
Unnamed settlement,islet,73.0258884,2.8012431,0.0,True
Unnamed settlement,islet,73.5264136,4.1178405,0.0,True
Unnamed settlement,square,72.8651263,4.2155327,0.0,True
ގުޅިފަޅު,island,73.4665342,4.179906,0.0,True
Unnamed settlement,islet,73.4606517,3.8687057,0.0,True
Unnamed settlement,plot,73.0937058,-0.6086289,0.0,True
Unnamed settlement,plot,73.0927248,-0.6072085,0.0,True
Unnamed settlement,square,73.0923715,-0.6090656,0.0,True
Unnamed settlement,islet,72.8798511,4.1696538,0.0,True
Unnamed settlement,islet,72.9403585,3.6119609,0.0,True
Unnamed settlement,islet,73.292479,6.1551762,0.0,True
Unnamed settlement,islet,73.5902133,5.2752866,0.0,True
Unnamed settlement,islet,73.5904513,5.277001,0.0,True
Unnamed settlement,islet,73.588224,5.27593,0.0,True
Unnamed settlement,square,73.091408,-0.6052787,0.0,True
Unnamed settlement,islet,73.0093428,2.986239,0.0,True
Staff Area,quarter,73.5201227,4.2269063,0.0,True
Unnamed settlement,islet,73.3250235,5.7427402,0.0,True
Unnamed settlement,islet,73.3250436,5.742868,0.0,True
Unnamed settlement,islet,73.426863,4.2266869,0.0,True
Unnamed settlement,islet,73.436143,4.2249133,0.0,True
Unnamed settlement,island,73.0788594,-0.5837333,0.0,True
Kodhipparu Falhu,islet,73.348211,4.3136219,0.0,True
Unnamed settlement,islet,73.5598508,5.469925,0.0,True
Unnamed settlement,islet,73.3797841,4.0617438,0.0,True
Unnamed settlement,islet,73.3884727,4.0561704,0.0,True
Unnamed settlement,islet,73.3878091,4.0851946,0.0,True
Mantafushi Island,island,73.4875361,3.9331132,0.0,True
Unnamed settlement,islet,73.4962206,3.9489199,0.0,True
Unnamed settlement,islet,73.3597447,4.2569947,0.0,True
Unnamed settlement,islet,73.3516466,4.2798108,0.0,True
Unnamed settlement,islet,73.3589735,4.3095315,0.0,True
Unnamed settlement,islet,73.3868145,4.3423,0.0,True
Unnamed settlement,islet,73.6658241,4.376069,0.0,True
Unnamed settlement,islet,73.6610836,4.5184256,0.0,True
Unnamed settlement,islet,73.4372264,3.8238719,0.0,True
Unnamed settlement,islet,72.8581032,5.012898,0.0,True
Unnamed settlement,islet,72.8558996,5.0054047,0.0,True
Unnamed settlement,islet,73.5404837,2.1066687,0.0,True
Unnamed settlement,islet,73.6174892,3.0254612,0.0,True
Unnamed settlement,islet,73.6189587,3.0307741,0.0,True
Unnamed settlement,islet,73.4475329,3.9650871,0.0,True
Unnamed settlement,islet,73.3531996,4.2972846,0.0,True
Unnamed settlement,islet,73.4079086,4.6090936,0.0,True
Unnamed settlement,islet,73.3960238,4.6207902,0.0,True
Unnamed settlement,islet,73.4075547,4.6243032,0.0,True
Unnamed settlement,islet,73.4199035,4.6103261,0.0,True
Unnamed settlement,islet,73.6531765,4.5223536,0.0,True
Unnamed settlement,islet,73.6456007,4.5190554,0.0,True
Unnamed settlement,islet,73.6771824,4.3873978,0.0,True
Unnamed settlement,islet,72.8462857,5.0609332,0.0,True
Unnamed settlement,islet,72.9786232,5.1335038,0.0,True
Unnamed settlement,islet,72.8020308,3.4878187,0.0,True
Maamigili,island,72.8312058,3.4758404,0.0,True
Unnamed settlement,square,73.5108565,4.1779247,8.0,False
Unnamed settlement,islet,73.4234226,4.2652919,0.0,True
