name,place,lon,lat,elevation_m,at_risk
Charco de Juan Gordo,locality,-16.4387106,28.4164057,1099.0,False
Hoya Larga,locality,-16.4317041,28.4250733,1070.0,False
Degollada de las Escaleras,locality,-16.2791821,28.5473922,706.0,False
Las Breñas,hamlet,-13.8104447,28.9199232,138.0,False
Las Casitas,hamlet,-13.7502658,28.9309314,301.0,False
Güime,suburb,-13.6139656,28.9724996,171.0,False
Los Revolcaderos,locality,-16.4257093,28.4293135,1100.0,False
Aceviño del Clavo,locality,-16.4249218,28.4330008,1065.0,False
Costa Teguise,suburb,-13.4971609,28.9959062,20.0,False
Montaña Blanca,neighbourhood,-13.6373602,28.9879402,289.0,False
Barroso,hamlet,-16.5077831,28.3790966,688.0,False
Taganana,hamlet,-16.2177921,28.5609575,158.0,False
El Rincón,neighbourhood,-16.5155238,28.4143314,132.0,False
Chinamada,hamlet,-16.2911512,28.561938,593.0,False
Plazoleta del Llano,square,-16.4228928,28.3407655,510.0,False
San Andrés,neighbourhood,-17.7608745,28.7995867,55.0,False
Pedro Álvarez,hamlet,-16.3160345,28.5216478,535.0,False
Taborno,hamlet,-16.2648026,28.5560603,621.0,False
Cuatro Caminos,locality,-16.2614517,28.5266508,838.0,False
El Paso,village,-17.8799155,28.6514036,660.0,False
Barlovento,village,-17.803359,28.8294169,557.0,False
Los Sauces,village,-17.7740713,28.803261,288.0,False
Puntagorda,village,-17.9798603,28.770893,689.0,False
Plaza de la Pescadora,square,-16.719432,28.0506696,8.0,False
Fontanales,hamlet,-15.6082438,28.0572458,999.0,False
Arucas,town,-15.5232237,28.1184492,263.0,False
Firgas,town,-15.5632366,28.1072107,513.0,False
Salto Bangarro,locality,-16.5493146,28.3456935,1200.0,False
Lomo de los Tomillos,locality,-16.5435244,28.3465792,1195.0,False
Unnamed settlement,square,-16.3705989,28.3542176,9.0,False
Unnamed settlement,square,-16.3702885,28.3544802,5.0,False
El Hoyón,locality,-16.3947721,28.416998,1222.0,False
Las Tricias,hamlet,-17.9657811,28.7821209,750.0,False
Tajuya,neighbourhood,-17.8879311,28.6342754,514.0,False
Lereta,hamlet,-15.5240402,27.9458989,1223.0,False
Agaete,town,-15.7023479,28.1008499,39.0,False
Gáldar,town,-15.6542506,28.1442408,120.0,False
El Risco,neighbourhood,-15.7263849,28.0467502,112.0,False
Playa de Santiago,neighbourhood,-17.1978996,28.0288114,6.0,False
Agulo,village,-17.1945669,28.1881791,195.0,False
Arure,hamlet,-17.3195646,28.1344077,814.0,False
El Guro,hamlet,-17.3270621,28.1067812,191.0,False
Taguluche,hamlet,-17.3318322,28.1377016,269.0,False
Alojera,hamlet,-17.327888,28.16227,181.0,False
Vallehermoso,village,-17.2646825,28.1798679,167.0,False
Las Hayas,hamlet,-17.292872,28.1288729,1005.0,False
El Cercado,hamlet,-17.2851994,28.1190124,1044.0,False
Chipude,hamlet,-17.2839042,28.1103436,1063.0,False
Alajeró,village,-17.2383666,28.0619917,784.0,False
Imada,hamlet,-17.2413982,28.0857499,880.0,False
Urbanización Príncipe Ruyman III,neighbourhood,-16.3031295,28.4621085,446.0,False
Boca Tauce,locality,-16.6785933,28.214522,2035.0,False
Las Carboneras,hamlet,-16.276531,28.5539935,632.0,False
Abama,neighbourhood,-16.7982877,28.1710594,109.0,False
Lomo del Viento,locality,-13.9726466,28.5666615,406.0,False
La Escalona,neighbourhood,-16.6667208,28.1195529,1034.0,False
Arona,town,-16.6809103,28.0996248,631.0,False
Las Portelas,hamlet,-16.8442969,28.3272102,722.0,False
Buenavista del Norte,town,-16.8512557,28.3721177,118.0,False
El Palmar,hamlet,-16.8471589,28.3436241,517.0,False
Borbalán,hamlet,-17.3358706,28.0886775,14.0,False
Plaza Chimbesque,square,-16.5527125,28.0778836,197.0,False
El Tanque,village,-16.779809,28.356273,604.0,False
Ruigómez,hamlet,-16.7908039,28.3393713,877.0,False
Erjos,hamlet,-16.8055622,28.3283392,989.0,False
Temisas,neighbourhood,-15.5085322,27.9079347,685.0,False
Aguatona,neighbourhood,-15.4281532,27.9363012,214.0,False
Vega de San Mateo,town,-15.5325123,28.0095796,841.0,False
Utiaca,neighbourhood,-15.5525706,28.0192889,793.0,False
Lomo Carbonero,locality,-15.543576,28.0254453,860.0,False
San Isidro,hamlet,-15.559808,28.0307423,914.0,False
Plaza de la Iglesia,square,-16.5748448,28.3995741,153.0,False
Lomo del Balo,hamlet,-17.3074564,28.1188395,463.0,False
Los Granados,hamlet,-17.3184551,28.1112907,268.0,False
El Retamal,hamlet,-17.3112569,28.1157297,356.0,False
Los Descansaderos,hamlet,-17.3053056,28.1180713,442.0,False
La Vizcaína,hamlet,-17.3074576,28.1151814,388.0,False
El Hornillo,hamlet,-17.3137139,28.1113782,303.0,False
Chelé,hamlet,-17.3165586,28.1092205,286.0,False
Casa de la Seda,hamlet,-17.3251202,28.1076614,181.0,False
Acardece,hamlet,-17.3116125,28.1399284,876.0,False
El Jorado,hamlet,-17.1483264,28.1092246,122.0,False
Chejelipes,hamlet,-17.1693993,28.1169658,262.0,False
La Laja,hamlet,-17.1952763,28.1128365,539.0,False
Erquito,hamlet,-17.2646563,28.0857097,721.0,False
Erque,hamlet,-17.2624749,28.0989728,884.0,False
Tejiade,hamlet,-17.193617,28.0714193,697.0,False
Igualero,hamlet,-17.2520381,28.1012189,1293.0,False
Arguayoda,hamlet,-17.2842971,28.0607592,413.0,False
La Dama,hamlet,-17.300028,28.0548116,246.0,False
Pastrana,hamlet,-17.2147052,28.066908,244.0,False
Guarimiar,hamlet,-17.2264782,28.0684537,354.0,False
Benchijigua,locality,-17.2179634,28.093264,590.0,False
Villaverde,village,-13.9021874,28.6354038,219.0,False
El Roque,hamlet,-13.9947853,28.6842743,30.0,False
Tazo,hamlet,-17.3088642,28.1844326,359.0,False
Epina,hamlet,-17.2993825,28.1663016,648.0,False
La Costa,hamlet,-17.3239455,28.1764296,130.0,False
Tindaya,hamlet,-13.9784565,28.587135,189.0,False
Los Batanes,hamlet,-16.2961955,28.54786,459.0,False
Bejia,hamlet,-16.3038919,28.547616,513.0,False
Gerián,hamlet,-17.3148527,28.0951262,690.0,False
Los Chapines,hamlet,-17.2669447,28.1710346,287.0,False
La Quilla,hamlet,-17.2782756,28.1706959,367.0,False
Macayo,hamlet,-17.2752608,28.1680144,347.0,False
Los Loros,hamlet,-17.2699859,28.1548577,490.0,False
Banda de las Rosas,hamlet,-17.2659106,28.1578148,454.0,False
Garabato,hamlet,-17.2515343,28.1689617,428.0,False
Tamargada,hamlet,-17.2448203,28.1853949,306.0,False
La Palmita,hamlet,-17.2162023,28.1707643,691.0,False
Serpa,hamlet,-17.2298303,28.1581605,786.0,False
La Dehesa,hamlet,-17.2808933,28.0982376,1041.0,False
Pavón,hamlet,-17.2746276,28.1043657,1083.0,False
Los Almácigos,isolated_dwelling,-17.2608465,28.0613937,656.0,False
Targa,hamlet,-17.2287458,28.0601653,735.0,False
Lo del Gato,hamlet,-17.2184211,28.0835764,412.0,False
Las Toscas,hamlet,-17.2082819,28.0754736,707.0,False
Arguamul,hamlet,-17.2951272,28.1994042,403.0,False
Los Manantiales,hamlet,-17.2724792,28.1139472,1098.0,False
El Cedro,hamlet,-17.2143131,28.1360784,815.0,False
Casas de Gran Valle,hamlet,-14.3869958,28.0867352,282.0,False
Antoncojo,hamlet,-17.2269809,28.0476011,545.0,False
Casillas de Morales,neighbourhood,-14.0069636,28.3776079,210.0,False
Agua de Bueyes,neighbourhood,-14.0317686,28.3724726,279.0,False
La Ampuyenta,neighbourhood,-13.9929731,28.4655484,297.0,False
Triquivijate,suburb,-13.9684256,28.4315886,225.0,False
Cañada del Río,quarter,-14.2231692,28.1669308,17.0,False
El Puertito,hamlet,-14.4997756,28.0732385,12.0,False
Las Playitas,neighbourhood,-13.98384,28.2290488,13.0,False
El Charco,suburb,-13.8527135,28.5013896,9.0,False
Los Pozos,suburb,-13.8656739,28.4884528,14.0,False
Barrio Buenavista,suburb,-13.8765456,28.4999042,59.0,False
La Charca,suburb,-13.8656739,28.5065186,65.0,False
Barrio Fabelo,suburb,-13.8746432,28.510516,96.0,False
Majada Marcial,suburb,-13.8627946,28.5109711,71.0,False
Pol. Industrial Risco Prieto,suburb,-13.8801995,28.4964651,75.0,False
El Matorral,suburb,-13.8731139,28.4380157,23.0,False
Playa Quemada,hamlet,-13.7321958,28.9074843,12.0,False
Las Coloradas,suburb,-15.4342312,28.1659473,72.0,False
Tías,town,-13.6529153,28.9543147,211.0,False
El Juntadero,locality,-16.3097267,28.5390985,763.0,False
Las Cuadras,locality,-16.3081516,28.5356813,822.0,False
El Risco de San Nicolás,suburb,-15.4193024,28.102265,60.0,False
Vegueta,suburb,-15.4144665,28.0993648,26.0,False
Vega de San José,suburb,-15.4168391,28.0903625,13.0,False
El Tablado,hamlet,-17.8770569,28.8331189,315.0,False
Todoque,locality,-17.9047502,28.6191208,329.0,False
Don Pedro,hamlet,-17.8960968,28.8338183,460.0,False
La Fajana,hamlet,-17.8641989,28.8352275,38.0,False
Unnamed settlement,square,-16.8301942,28.2013194,11.0,False
El Batán,suburb,-15.4293303,28.0939368,122.0,False
San Roque,suburb,-15.4267554,28.0977378,130.0,False
El Cardón,suburb,-15.4499308,28.1197423,136.0,False
Guanarteme,suburb,-15.4439343,28.1296488,23.0,False
Las Remudas,suburb,-15.3936862,28.0088558,64.0,False
Playa Honda,suburb,-13.5902879,28.9550662,18.0,False
Las Filipinas,hamlet,-15.6710193,27.8694276,227.0,False
Palmeral Noruega,locality,-15.6843711,27.8026517,310.0,False
Puertito de Güímar,village,-16.3744906,28.2962965,16.0,False
Teno Alto,hamlet,-16.8767354,28.3434339,771.0,False
Afur,hamlet,-16.2479154,28.5552576,226.0,False
Plaza Nuestra Señora del Pino,square,-15.547434,28.059594,601.0,False
El Tomadero,locality,-16.300953,28.5571244,155.0,False
San Bartolomé,hamlet,-17.7610112,28.7690331,398.0,False
Casillas del Ángel,neighbourhood,-13.9658975,28.492645,216.0,False
San Andrés,hamlet,-17.9558057,27.7710565,1049.0,False
Mirador de Jinama,locality,-17.9808347,27.7628617,1236.0,False
Frontera,village,-18.0107229,27.7534804,261.0,False
El Pinar,village,-17.9771201,27.707682,821.0,False
Los Llanillos,hamlet,-18.0380299,27.7516867,237.0,False
La Paterna,suburb,-15.4469256,28.094906,179.0,False
El Chorrillo,hamlet,-15.6662856,27.984016,652.0,False
Tinizara,neighbourhood,-17.9687442,28.7440285,897.0,False
Finca El Morro,hamlet,-17.9704694,28.7942633,521.0,False
Cueva de Agua,neighbourhood,-17.9524214,28.8112498,530.0,False
Santo Domingo,village,-17.9446656,28.8301766,371.0,False
Casas del Rito,hamlet,-17.9366445,28.8142381,778.0,False
Llano Negro,hamlet,-17.9258925,28.8066774,922.0,False
Ten Bel,suburb,-16.6516481,28.0115026,12.0,False
Cattle Market / Corral,plot,-15.4980958,27.9913055,581.0,False
Siete Fuentes,locality,-16.425323,28.4100624,1521.0,False
Plaza de las Naciones,square,-15.4358964,28.1400368,18.0,False
Plazoleta de Farray,square,-15.4355025,28.1371271,17.0,False
Mirador de la Llanía,locality,-17.9970007,27.7382301,1355.0,False
Plaza de la Castaña,square,-16.4711989,28.432452,386.0,False
Unnamed settlement,square,-15.420188,28.1114397,21.0,False
Unnamed settlement,plot,-15.4258094,28.1162893,29.0,False
Playa de Santa Catalina,locality,-17.3104228,28.2025759,5.0,False
Playa del Arguamul,locality,-17.2949472,28.2070287,2.0,False
Plaza de Churruca,square,-15.4405691,28.13417,16.0,False
Plaza de Sotomayor,square,-17.9262131,28.6556899,303.0,False
Triana,suburb,-15.4173058,28.1049121,22.0,False
Ciudad Jardin,suburb,-15.4310867,28.1239526,21.0,False
Las Alcaravaneras,suburb,-15.4325191,28.1307328,19.0,False
Escaleritas,suburb,-15.4368679,28.1173167,118.0,False
Arenales,suburb,-15.42011,28.115605,15.0,False
La Minilla,suburb,-15.4395568,28.1222131,92.0,False
Santa Brígida,town,-15.4974676,28.035684,507.0,False
Unnamed settlement,square,-15.4440032,28.1310691,21.0,False
Masdache,hamlet,-13.6563724,28.9972764,323.0,False
Unnamed settlement,plot,-16.7791238,28.3562788,599.0,False
Unnamed settlement,square,-15.4548776,28.1123892,161.0,False
Unnamed settlement,square,-15.4528415,28.1129301,165.0,False
Plaza de Ermita del Buen Jesús,square,-17.9537613,28.7023961,592.0,False
Majanicho,hamlet,-13.938616,28.7388252,3.0,False
Unnamed settlement,square,-15.5893408,28.0503456,857.0,False
Mercado Municipal,square,-16.5534612,28.4101805,46.0,False
El Secadero,neighbourhood,-15.4382882,28.0844978,189.0,False
Motor Grande,suburb,-15.6966705,27.7990267,65.0,False
Unnamed settlement,square,-16.658142,28.0077063,6.0,False
Unnamed settlement,square,-16.8400053,28.2347897,22.0,False
Plaza de la Iglesia,square,-13.9278335,28.6110359,226.0,False
Salamanca,suburb,-16.2637887,28.4703183,99.0,False
El Río,hamlet,-16.5229901,28.1435765,470.0,False
Cruz de Tea,hamlet,-16.5915861,28.1323392,889.0,False
Degollada del Roque,locality,-16.8232805,28.2792867,766.0,False
Ayagaures,hamlet,-15.607921,27.85014,310.0,False
El Espinillo,hamlet,-15.6473253,27.985065,912.0,False
Cazadores,hamlet,-15.5133542,27.9543102,1295.0,False
La Breña,hamlet,-15.4869607,27.9663521,792.0,False
Plaza de San Agustín,square,-15.4128016,28.1000082,23.0,False
Plazoleta Francisco Maria de León,square,-15.4142912,28.1006385,24.0,False
Aena,plot,-15.5588819,27.9607375,1905.0,False
Aena,plot,-15.5595415,27.9595905,1904.0,False
Unnamed settlement,square,-17.9664371,28.746873,923.0,False
Plaza de Las Flores,square,-16.4096431,28.3159251,274.0,False
Las Caletillas,suburb,-16.3619275,28.3763058,28.0,False
Candelaria,town,-16.3710091,28.3546715,21.0,False
Unnamed settlement,square,-16.3083223,28.4525789,413.0,False
Unnamed settlement,plot,-15.4294606,28.1173767,54.0,False
Plaza Escritor Vicente Marrero Suarez,square,-15.5214583,28.119295,274.0,False
Plaza San Roque,square,-15.563057,28.1076476,503.0,False
Plaza la Pilarica,square,-16.4108525,28.3087959,260.0,False
Plaza de Manuel Monasterio Mendoza Doctor,square,-15.4304878,28.1419723,35.0,False
Plaza Cesáreo Díaz Acosta,square,-16.3716555,28.440046,955.0,False
La Quinta,suburb,-16.4951724,28.4318669,212.0,False
Santa Úrsula,town,-16.4917392,28.4253094,289.0,False
Los Luchaderos,locality,-16.482373,28.4361771,207.0,False
La Victoria de Acentejo,town,-16.4681748,28.4347861,399.0,False
Tacoronte,town,-16.4137605,28.4805316,483.0,False
Unnamed settlement,square,-16.3680316,28.4506897,924.0,False
Plaza José Quintana,square,-15.6648359,28.1426913,87.0,False
Plaza San Roque,square,-15.6297029,28.1368283,223.0,False
Cuevitas de Limon,locality,-16.5056722,28.3368442,1770.0,False
Pasada del Fraile,locality,-16.5026299,28.3413272,1640.0,False
Cumbrita Fría,locality,-16.5104264,28.3259333,1915.0,False
Plaza de Araya,square,-16.393864,28.3629155,357.0,False
Plaza de La Memoria 20.08.2008,square,-15.419022,28.1127421,16.0,False
Barrio Nuestra Señora de La Esperanza,neighbourhood,-16.3628068,28.4577517,865.0,False
Vento,hamlet,-16.6874524,28.1010293,646.0,False
Plaza de San Juan,square,-16.4244824,28.3070388,429.0,False
Dos Pinos,hamlet,-17.9002117,28.6491873,418.0,False
Plaza Sixto Machado,square,-16.2749797,28.4626969,163.0,False
Unnamed settlement,square,-16.2497699,28.4617487,13.0,False
Unnamed settlement,square,-16.4488259,28.4537798,482.0,False
Castillo del Romeral,suburb,-15.4608266,27.7995381,13.0,False
Plaza Rodríguez Lara de La Victoria de Acentejo,square,-16.4705517,28.4339331,385.0,False
Plaza de Santo Domingo,square,-16.4735724,28.436934,297.0,False
Valle de Santa Inés,neighbourhood,-14.0399067,28.4617766,271.0,False
Unnamed settlement,square,-15.471016,28.0993699,207.0,False
Plaza 1ero de Mayo,square,-15.4276006,27.8773118,73.0,False
El Tión,hamlet,-17.2482374,28.1670308,591.0,False
Unnamed settlement,plot,-15.421005,28.1011763,69.0,False
Unnamed settlement,plot,-15.4207491,28.1011719,65.0,False
Unnamed settlement,plot,-15.4209503,28.1011218,65.0,False
Unnamed settlement,plot,-15.4202466,28.1013944,67.0,False
Unnamed settlement,square,-15.4250502,28.1030991,115.0,False
Unnamed settlement,plot,-15.4217492,28.1013969,92.0,False
Unnamed settlement,plot,-15.4201697,28.1024315,95.0,False
Unnamed settlement,plot,-15.4204047,28.1017973,79.0,False
Unnamed settlement,plot,-15.4202783,28.1017984,79.0,False
Plaza del Poeta Domingo Rivero,square,-15.5238357,28.118432,260.0,False
Plaza Manuel Ramos,square,-15.5233553,28.1197831,277.0,False
Unnamed settlement,plot,-15.4218697,28.1016104,108.0,False
Unnamed settlement,plot,-15.4216501,28.101743,101.0,False
Unnamed settlement,plot,-15.4225853,28.1017759,111.0,False
Unnamed settlement,plot,-15.4226078,28.1018226,116.0,False
Unnamed settlement,plot,-15.422107,28.1020064,116.0,False
Unnamed settlement,plot,-15.4209324,28.1022409,103.0,False
Unnamed settlement,plot,-15.4210512,28.1019712,105.0,False
Unnamed settlement,plot,-15.4206882,28.1023041,96.0,False
La Tosca,hamlet,-17.8166309,28.8288903,509.0,False
La Cuesta,neighbourhood,-17.7836319,28.8230095,243.0,False
Garachico,neighbourhood,-17.7640836,28.7810271,246.0,False
San Juan,hamlet,-17.7642689,28.785671,205.0,False
La Verada,hamlet,-17.7722769,28.8135176,152.0,False
Puntallana,village,-17.7465582,28.7379673,452.0,False
El Granel,neighbourhood,-17.7521702,28.7529703,461.0,False
La Dehesa,suburb,-17.7740838,28.6947405,232.0,False
Mirca,neighbourhood,-17.764736,28.7084517,303.0,False
La Fajana,neighbourhood,-17.851347,28.4967322,717.0,False
Tigalate,neighbourhood,-17.8013048,28.5531937,669.0,False
Tiguerote,neighbourhood,-17.7931484,28.5579825,552.0,False
Lomo Oscuro,hamlet,-17.7721196,28.5877311,321.0,False
La Sabina,neighbourhood,-17.7828494,28.5889991,601.0,False
La Rosa,neighbourhood,-17.7809493,28.625415,435.0,False
Lodero,neighbourhood,-17.7707139,28.6156551,241.0,False
La Montaña,neighbourhood,-17.7869972,28.6323593,496.0,False
San Isidro,hamlet,-17.7952083,28.6449994,512.0,False
Las Ledas,hamlet,-17.791611,28.642861,491.0,False
La Cuesta,neighbourhood,-17.7775225,28.6828447,296.0,False
Marina,neighbourhood,-17.9289579,28.6374339,137.0,False
El Roque,neighbourhood,-17.9765915,28.757943,810.0,False
Fagundo,neighbourhood,-17.9782131,28.760377,807.0,False
Los Campitos,hamlet,-17.8868,28.6161786,517.0,False
La Laguna,hamlet,-17.9080528,28.6318373,308.0,False
Celta,village,-17.8964757,28.6425234,449.0,False
El Paraíso,locality,-17.883628,28.6173753,559.0,False
Argual Abajo,neighbourhood,-17.9272226,28.6554518,292.0,False
Argual,suburb,-17.9238716,28.6601324,329.0,False
Hermosilla,hamlet,-17.9053619,28.6547511,383.0,False
Unnamed settlement,plot,-15.4198726,28.1016791,70.0,False
Unnamed settlement,plot,-15.4198063,28.1016421,66.0,False
Unnamed settlement,plot,-15.4197409,28.1016961,66.0,False
Unnamed settlement,plot,-15.4198299,28.1018382,73.0,False
Unnamed settlement,plot,-15.4197187,28.1017865,66.0,False
Los Quemados,neighbourhood,-17.8565135,28.4922793,456.0,False
El Charco,hamlet,-17.8664119,28.5353491,756.0,False
Mendo,locality,-17.8659937,28.5565892,826.0,False
Las Caletas,neighbourhood,-17.8271809,28.5003318,532.0,False
Las Manchas,hamlet,-17.8816652,28.6013543,605.0,False
San Nicolás,neighbourhood,-17.8808774,28.602362,620.0,False
Tacande de Abajo,neighbourhood,-17.8785799,28.6382841,686.0,False
El Calvario,hamlet,-17.8798488,28.6470587,663.0,False
Barrial,neighbourhood,-17.8606989,28.6612227,821.0,False
Barrial de Medio,hamlet,-17.8578931,28.6638265,860.0,False
Unnamed settlement,square,-16.4590884,28.434368,503.0,False
Plaza Estadio Insular,square,-15.4340429,28.1282615,27.0,False
Plaza en Honor al gran Salvador Rodriguez Fernandez,square,-15.4715958,28.1037312,181.0,False
Unnamed settlement,square,-15.4550245,28.0984347,226.0,False
Plaza Guillermo Sureda,square,-15.5232576,28.1179007,253.0,False
Plazoleta de Doramas,square,-15.5264895,28.119332,259.0,False
Risquillo de Corgo,locality,-17.2860877,28.1476503,1014.0,False
Plaza de los Escritores,square,-15.4155213,28.1088728,12.0,False
